visit_id,query,item_id,item_name,search_index,view_time,hold_id
82548,umbrella,2542,Yarn swift,1,2024-08-18 07:05:25 UTC,
120041,vent brush,3615,Duct cleaning brush,2,2024-10-20 16:14:40 UTC,45215
73845,mixer,4848,Paint mixer,1,2024-08-02 00:17:32 UTC,
100561,water,4328,Drink cooler,18,2024-09-09 13:47:57 UTC,43301
102064,shears,5041,Electric pruning shears,1,2024-09-12 00:07:10 UTC,43421
105266,kitchen aid,4155,Stand mixer,4,2024-09-16 19:05:03 UTC,
105685,sleeping pad,1107,Sleeping pad,2,2024-09-17 21:42:35 UTC,
78927,garden ,3814,Edger,169,2024-08-10 17:39:31 UTC,
89508,bug,515,Head net,1,2024-08-29 01:05:01 UTC,
109238,impact drill,306,Hammer drill,1,2024-09-25 00:38:45 UTC,
76487,jobsite,4175,Jobsite table saw,1,2024-08-05 18:40:50 UTC,
89450,bolt cutters,525,Bolt cutter,1,2024-08-28 22:11:01 UTC,
121870,patch,4970,Darning loom,6,2024-10-24 19:01:15 UTC,45333
76390,heat gun,5131,Heat gun,1,2024-08-05 15:14:05 UTC,
101584,camping,4602,Propane lantern,3,2024-09-10 23:19:10 UTC,
75970,fishing rod,3117,Fishing rod,1,2024-08-04 14:36:34 UTC,
83721,carpet,3958,Carpet cleaner,1,2024-08-21 13:03:32 UTC,
122239,table saw,4894,Benchtop table saw,5,2024-10-25 20:44:55 UTC,
113766,leatherwork,34,Punch kit,1,2024-10-01 20:22:29 UTC,
112285,multi tool,3836,Cordless oscillating multi-tool,20,2024-09-27 09:13:08 UTC,
91978,thermal,2660,Thermal camera for iOS (Lightning Port),1,2024-09-04 20:21:05 UTC,
100873,metal saw,903,Cut-off saw,8,2024-09-09 23:01:12 UTC,
108800,orbital sander,5155,Detail sander,26,2024-09-23 19:12:04 UTC,
113407,pressure washer,4855,Power washer,1,2024-09-30 15:11:44 UTC,44385
122197,sewing machine,2579,Sewing machine,5,2024-10-25 18:03:37 UTC,
124835,nail gun,3395,Portable air compressor,30,2024-11-05 16:22:40 UTC,
106457,tents,3935,Camping tent,12,2024-09-19 23:38:58 UTC,43934
77070,tile saw,1598,Tile saw,4,2024-08-06 19:27:43 UTC,
91889,electronic repair,844,Electronics repair kit,1,2024-09-04 16:16:53 UTC,
78597,tents,3953,Camping tent,2,2024-08-09 19:24:27 UTC,
115916,saw horse,1438,Saw horses,1,2024-10-09 19:07:50 UTC,44745
103315,level,253,Laser level with vacuum base,18,2024-09-14 15:42:50 UTC,
101912,wood chipper,460,Dado set,3,2024-09-11 17:27:10 UTC,
125767,stud finder,3613,Stud finder,7,2024-11-09 05:43:51 UTC,
108802,belt sander,3914,Benchtop belt and disc sander,8,2024-09-23 19:23:48 UTC,
76197,camp stove,2270,Canister stove,8,2024-08-05 00:27:19 UTC,
77536,camera,3351,Digital camcorder,18,2024-08-07 15:56:58 UTC,
119525,clamps,5279,Bar clamp - 36 inches,16,2024-10-18 21:10:46 UTC,45157
89019,roasting sticks,4207,Set of marshmallow roasting sticks,2,2024-08-27 18:13:48 UTC,
113235,drain wrench,2344,Tub drain wrench,1,2024-09-29 21:06:23 UTC,
113282,dremel,2561,Dremel rotary tool with accessory kit,3,2024-09-30 01:37:55 UTC,
118462,camping,4073,Fire pit,101,2024-10-15 02:05:05 UTC,
79643,leather,3389,Leather working kit,1,2024-08-12 05:57:59 UTC,
78572,keyhole saw,1430,Keyhole saw,3,2024-08-09 18:38:15 UTC,
101385,ice cream,3581,Two bowl ice cream maker,1,2024-09-10 18:22:37 UTC,
84299,table saw,5216,Portable table saw,6,2024-08-22 19:04:40 UTC,42438
89978,saw,4213,Digital angle gauge,127,2024-08-30 01:09:14 UTC,
101843,stud finder,4538,Stud finder,9,2024-09-11 14:44:08 UTC,
78467,roof bag,2437,Roof cargo bag,1,2024-08-09 14:26:28 UTC,
76010,lantern,5070,Camping lantern,8,2024-08-04 16:18:15 UTC,41522
108581,sander,4637,Detail sander,52,2024-09-23 00:42:33 UTC,44031
115574,jackhammer,496,Jackhammer,1,2024-10-08 03:22:37 UTC,
78481,palm sander,4818,Orbital sander,3,2024-08-09 15:05:36 UTC,41781
82795,impact drill,3122,Cordless hammer drill,8,2024-08-19 03:43:41 UTC,
127025,jack,5119,Hydraulic floor jack,8,2024-11-13 21:44:47 UTC,
119101,jack,5192,Hydraulic floor jack,4,2024-10-17 13:28:27 UTC,
82234,camp stove,5058,Portable gas stove (BUTANE),2,2024-08-17 14:26:38 UTC,42170
90176,drill bit set,3671,Drill bit set,8,2024-08-30 14:47:34 UTC,42898
81565,canopy,3933,Be so gay... everyday,6,2024-08-15 18:29:53 UTC,
83351,carpet cleaner,3824,Carpet and upholstery cleaner,2,2024-08-20 03:46:27 UTC,
81589,camping,4931,Sleeping pad,68,2024-08-15 19:25:58 UTC,42068
122874,camera,2459,GoPro video camera,1,2024-10-28 21:58:05 UTC,
118497,wet saw,1598,Tile saw,5,2024-10-15 05:38:16 UTC,
81581,cooler,4266,Drink cooler,3,2024-08-15 18:55:37 UTC,
118034,sewing machine,4397,Sewing Machine,1,2024-10-13 14:59:14 UTC,
91157,power washer,3637,Pressure washer surface cleaner,6,2024-09-02 10:46:48 UTC,
88779,impact wrench,4923,Cordless impact wrench (heavy duty),2,2024-08-27 02:42:22 UTC,
84757,hiking backpack,1406,Backpacking pack,7,2024-08-23 18:10:06 UTC,42526
105108,router table,3775,Router table with router,2,2024-09-16 04:32:49 UTC,
118317,hand saw,622,Hand saw,9,2024-10-14 15:40:51 UTC,
118694,scope,5204,Inspection camera,4,2024-10-15 21:44:57 UTC,
77048,hot knife,117,Hot knife,1,2024-08-06 18:58:34 UTC,
106523,heat press,5221,Heat press,10,2024-09-20 02:56:46 UTC,
75512,router bits,3258,Router bit - straight cut,17,2024-08-03 13:21:57 UTC,41483
76392,cooler,4226,Rolling cooler,15,2024-08-05 15:22:44 UTC,
75523,window ,4030,Window cleaning tool,1,2024-08-03 13:50:12 UTC,
106772,router bit,1186,Router bit - beading,38,2024-09-20 18:14:36 UTC,
90290,drain snake,3861,Drain snake,4,2024-08-30 17:47:21 UTC,
122045,vaccuum,3359,Vacuum cleaner,1,2024-10-25 08:28:32 UTC,
85015,backpack,981,Women's backpacking pack,2,2024-08-24 15:51:12 UTC,
117513,3d printer,3602,3D printer,1,2024-10-12 21:02:57 UTC,
115061,stand mixer,838,Stand mixer,1,2024-10-05 21:38:23 UTC,44609
123504,solder,4154,Soldering gun,6,2024-10-31 00:28:57 UTC,
90399,cable cutter,4379,Automatic wire stripper,2,2024-08-30 22:55:57 UTC,
88246,tent,4418,Camping tent,1,2024-08-26 21:59:54 UTC,
87003,camp,4683,Camping tent,4,2024-08-25 18:57:02 UTC,
99946,dolly,4176,Folding hand truck,14,2024-09-08 19:09:42 UTC,
119763,table saw,5217,Portable table saw,9,2024-10-19 16:34:22 UTC,45187
90493,spade bit ,163,Spade drill bit set,3,2024-08-31 05:38:47 UTC,
81151,hammer,1832,Small ball peen hammer,21,2024-08-14 17:41:08 UTC,42009
115513,kreg,5048,Pocket-hole jig,1,2024-10-07 22:01:32 UTC,44670
75318,garden tools,2882,Electric hedge trimmer,29,2024-08-02 23:59:15 UTC,
83426,chain saw,485,Electric pole saw,4,2024-08-20 13:42:58 UTC,
112960,air compressor,4407,Finish nailer (requires air compressor),4,2024-09-28 21:02:34 UTC,44334
90622,projector,5115,Mini LCD projector,1,2024-08-31 16:43:25 UTC,
123369,router,5301,Router bit - 45 degree chamfer 1/4 x 5/8,7,2024-10-30 17:11:15 UTC,
85649,table saw,1395,Table saw safety bundle,4,2024-08-25 00:38:53 UTC,
116518,saw horse,3854,Clamping workbench,13,2024-10-10 23:41:41 UTC,
119576,purifer,3924,Air purifier,1,2024-10-19 01:39:23 UTC,
118429,carpet cleaner,4373,Carpet cleaner,1,2024-10-15 00:19:13 UTC,
103613,motorcycle,3767,Valve installation and removal kit,2,2024-09-15 01:02:58 UTC,
79869,tents,4235,Camping tent,8,2024-08-12 22:11:52 UTC,
90738,aerator,4391,Garden and lawn aerator,1,2024-08-31 20:25:10 UTC,
106446,5152,5241,Cordless electric lawn mower,1,2024-09-19 23:13:56 UTC,
102552,miter saw,836,Sliding compound miter saw,4,2024-09-12 21:04:50 UTC,
114170,snake,3862,Auger-drain cleaner,7,2024-10-03 03:26:44 UTC,
81581,dolly,2370,Appliance Dolly,2,2024-08-15 18:56:33 UTC,
125591,4767,4856,Monocular/ microscope,1,2024-11-08 19:57:27 UTC,
91973,router bit,5175,Decorative router bit set,4,2024-09-04 19:45:12 UTC,
107851,cultivator,539,Cultivator,4,2024-09-21 17:59:58 UTC,43997
75525,camera,47,Film camera,6,2024-08-03 13:55:21 UTC,
78843,drill bit,2615,Brad point drill bit set,4,2024-08-10 11:59:30 UTC,
106772,router bit,5168,Router bit - Radius laminate trim bit,5,2024-09-20 18:12:25 UTC,
109852,pipe bender,2907,Conduit bender,1,2024-09-26 14:23:47 UTC,
117568,cleaner,2436,Carpet and upholstery cleaner,18,2024-10-12 22:55:58 UTC,
91973,planer,4122,Thickness planer,2,2024-09-04 19:33:42 UTC,
116352,framing nail gun,4597,Framing nail gun (Requires air compressor),1,2024-10-10 16:51:37 UTC,44807
122407,hole saw,3778,Hole saw set,4,2024-10-26 16:56:12 UTC,
104108,power washer,3844,Power washer (gas powered),3,2024-09-15 20:41:56 UTC,
118581,3d printer,3602,3D printer,1,2024-10-15 16:01:58 UTC,
104215,weed,4132,Electric edger,49,2024-09-15 21:36:34 UTC,
114305,paint,2704,Painter's pyramids set,4,2024-10-03 18:48:42 UTC,
116302,headlamp,4343,Headlamp,1,2024-10-10 14:04:38 UTC,44783
118218,wet tile saw,2450,Tile saw,5,2024-10-14 03:54:46 UTC,
112590,paint ,3892,Crowbar,97,2024-09-28 03:21:38 UTC,44269
78940,snake,2889,Drain Snake,1,2024-08-10 17:30:22 UTC,
126410,workbench,817,Clamping workbench,2,2024-11-11 21:04:22 UTC,46087
78870,rug cleaner,3958,Carpet cleaner,1,2024-08-10 14:41:54 UTC,41847
125554,planer,4590,Hand plane,20,2024-11-08 16:55:53 UTC,45935
114388,sewing machine ,3959,Beginner sewing kit,10,2024-10-03 23:38:31 UTC,
79546,tent,4418,Camping tent,1,2024-08-12 00:37:01 UTC,
119471,jack,4092,Hydraulic floor jack and jack stand kit,1,2024-10-18 17:42:54 UTC,
106253,carpet,3835,Carpet and upholstery cleaner,8,2024-09-19 15:44:58 UTC,
107817,3882,3868,Sheet sander,1,2024-09-21 16:19:58 UTC,43991
125539,router,5311,Router bit - flush trim,30,2024-11-08 13:06:01 UTC,
75995,printer,3602,3D printer,2,2024-08-04 15:38:26 UTC,
109862,router table,1596,Router table with router,3,2024-09-26 14:54:38 UTC,44156
100742,power washer,4151,Power washer,10,2024-09-09 18:33:34 UTC,
90239,upholstery ,3824,Carpet and upholstery cleaner,12,2024-08-30 16:11:24 UTC,
77579,axe,3548,Hatchet,10,2024-08-07 17:03:26 UTC,
82431,rug  cleaner,4373,Carpet cleaner,2,2024-08-17 21:58:23 UTC,
125110,horse,121,Saw horses,6,2024-11-06 22:41:45 UTC,45838
84809,drywall knife,3456,Taping knife,2,2024-08-23 20:14:16 UTC,42537
85129,3963,3949,Camping tent,1,2024-08-24 17:52:55 UTC,
115158,orbital sander,4616,Orbital sander,14,2024-10-06 12:12:25 UTC,
121070,scope,5204,Inspection camera,4,2024-10-22 19:49:40 UTC,
83763,wire cutter,19,Side cutter,1,2024-08-21 15:10:24 UTC,42346
87003,camp,4681,Camping tent,3,2024-08-25 18:56:26 UTC,
88852,sleeping bag,4045,Sleeping bag,2,2024-08-27 06:35:59 UTC,
108909,mattress,2468,Manual inflation camping mattress,3,2024-09-24 01:56:51 UTC,44080
101403,weed,3870,Blade weed cutter,6,2024-09-10 18:51:08 UTC,
113766,drill,2615,Brad point drill bit set,19,2024-10-01 20:14:51 UTC,
125889,2681,2463,Circular saw,1,2024-11-09 18:38:57 UTC,
105430,ice cream maker,2638,Self freezing ice cream maker,3,2024-09-17 04:13:37 UTC,
73619,camping,4421,Backpack cooler,60,2024-08-01 17:10:52 UTC,
76043, jig,2693,Dowel jig kit,29,2024-08-04 17:38:35 UTC,
100489,tile,228,Tile saw,5,2024-09-09 11:55:39 UTC,
102042,leveler,4972,Soil block maker,74,2024-09-11 22:54:45 UTC,
73619,camping,3909,Folding chair,92,2024-08-01 17:12:50 UTC,
87624,3390,3245,Backpacking pack,1,2024-08-26 15:00:34 UTC,
106350,carpet cleaner,3824,Carpet and upholstery cleaner,2,2024-09-19 19:52:55 UTC,
121055,extension cord,4601,Extension cord,13,2024-10-22 18:53:28 UTC,
125709,camping,4931,Sleeping pad,39,2024-11-08 22:40:37 UTC,
78205,clamp,3266,Bar clamp - 60 inches,31,2024-08-08 22:00:37 UTC,
109847,grill,5057,Portable gas stove (BUTANE),2,2024-09-26 14:07:07 UTC,
88882,mic,5169,Decorative router bit set,59,2024-08-27 11:34:52 UTC,
87514,steam cleaner,4862,Carpet and upholstery cleaner,14,2024-08-26 12:33:35 UTC,
125351,staple gun,1624,Staple gun,4,2024-11-07 20:17:18 UTC,45885
126151,electric sawzall,4752,Reciprocating saw,1,2024-11-11 00:12:49 UTC,
126881,14 gauge ,3316,Extension cord,5,2024-11-13 13:54:00 UTC,
79982,laser,2457,Laser level,11,2024-08-13 06:32:18 UTC,
116741,vcr,4335,VCR,1,2024-10-11 13:14:05 UTC,44838
79571,level,4385,Level (large),18,2024-08-12 02:06:30 UTC,
116352,reciprocating saw,4752,Reciprocating saw,1,2024-10-10 16:43:26 UTC,44801
115321,wood chipper,460,Dado set,3,2024-10-07 01:11:09 UTC,
76043,saw,4286,Band saw,62,2024-08-04 17:20:48 UTC,
78835,sew,281,Sewing machine,5,2024-08-10 10:19:04 UTC,
88779,impact wrench,4710,Cordless impact wrench (light duty),6,2024-08-27 02:39:14 UTC,
82721,dremel tool,4049,Dremel cordless rotary tool,1,2024-08-19 01:23:38 UTC,
79228,pocket hole jig,3304,Pocket-hole jig,4,2024-08-11 01:20:17 UTC,
93976,pole saw,3926,Electric pole saw,1,2024-09-08 03:34:45 UTC,
108630,hammer drill bit,5245,Masonry drill bit set,8,2024-09-23 03:36:05 UTC,
125128,tile,277,Tile nippers,3,2024-11-07 00:29:59 UTC,
127320,scraper,1420,Floor scraper,5,2024-11-14 20:38:39 UTC,46609
101723,bit spade,4583,Drilling and driving kit,2,2024-09-11 03:56:07 UTC,
115158,orbital sander,4411,Orbital sander,18,2024-10-06 12:12:58 UTC,44621
123323,video camera,3351,Digital camcorder,1,2024-10-30 13:52:24 UTC,
127108,cooking,4456,Hot plate,22,2024-11-14 00:39:07 UTC,
89694,grinder,593,Bench grinder,13,2024-08-29 13:55:06 UTC,
121489,blower,567,Electric blower,3,2024-10-24 02:11:59 UTC,
116348,wheelbarrow,3826,Wheelbarrow,2,2024-10-10 16:13:02 UTC,
121022,sander,4818,Orbital sander,19,2024-10-22 16:48:14 UTC,45257
92567,pole saw,1283,Extension pole kit,10,2024-09-05 18:20:22 UTC,
84044,thermal,2660,Thermal camera for iOS (Lightning Port),1,2024-08-22 05:04:03 UTC,42391
122927,oscillating tool,5303,Oscillating multi-tool,5,2024-10-28 20:20:59 UTC,45484
108682,ladder,5153,Ladder,2,2024-09-23 11:31:00 UTC,
122445,multi tool,3182,Oscillating multi-tool,5,2024-10-26 18:28:27 UTC,
114309,leather,3389,Leather working kit,1,2024-10-03 18:53:49 UTC,
103321,vise clamp ,3448,Small vise,1,2024-09-14 15:58:36 UTC,
87817,jigsaw,4837,Jig saw,16,2024-08-26 20:45:34 UTC,42684
112145,leather hole,4174,Punch tool,6,2024-09-26 21:51:57 UTC,
105573,moulding,3337,Router bit - V Grooving,3,2024-09-17 15:57:47 UTC,
75095,jigsaw,4349,Orbital jig saw,2,2024-08-02 14:16:20 UTC,
102983,sleeping bag,3927,Sleeping bag,7,2024-09-14 01:35:47 UTC,43562
102309,kit,3736,Food processor,94,2024-09-12 12:46:44 UTC,
92451,gas,677,Hook and pick seal remover set,22,2024-09-05 14:25:24 UTC,
107806,bosch,5199,Rotary hammer,18,2024-09-21 15:34:44 UTC,
121870,paint,2704,Painter's pyramids set,4,2024-10-24 18:55:37 UTC,
103287,pex cutter,3754,Carpet fan,2,2024-09-14 14:28:02 UTC,
81723,raspberry%5c,4702,Developer project kit,2,2024-08-16 01:25:35 UTC,
101299,camp stove,2270,Canister stove,8,2024-09-10 15:43:29 UTC,
81318,sawzall,4038,Reciprocating saw,14,2024-08-15 02:30:17 UTC,
82640,camera ,4079,Cell phone camera lens kit,6,2024-08-18 17:18:55 UTC,
112303,extension cord,3277,Extension cord,27,2024-09-27 12:53:38 UTC,44242
124695,miter saw,3858,Compound miter saw,16,2024-11-05 00:43:03 UTC,
127249,carpet,4373,Carpet cleaner,9,2024-11-14 17:41:21 UTC,
106215,pump,878,Submersible pump,5,2024-09-19 13:55:43 UTC,
80165,hand saw,1092,Miter box and saw,39,2024-08-13 17:41:39 UTC,
83450,mess kit,5128,Camping cookware mess kit,10,2024-08-20 15:12:50 UTC,
100801,table saw,1395,Table saw safety bundle,11,2024-09-09 20:29:30 UTC,
76283,camera,2805,Digital camera with zoom lens,11,2024-08-05 06:14:36 UTC,
109297,multi oscilating,3836,Cordless oscillating multi-tool,12,2024-09-25 03:57:35 UTC,44125
76525,air compressor,3586,Portable air compressor w/ air hose,1,2024-08-05 19:29:07 UTC,41607
118582,tent,3933,Be so gay... everyday,29,2024-10-15 16:04:40 UTC,
100039,table saw,5217,Portable table saw,10,2024-09-08 20:50:21 UTC,
112745,paint,2166,Corner painter,5,2024-09-28 14:01:42 UTC,
101863,graphing calculator,3625,Graphing calculator,1,2024-09-11 15:14:33 UTC,
116744,shears,2281,Shears,4,2024-10-11 13:31:13 UTC,44843
89107,camping,967,Camping chair,1,2024-08-28 00:03:35 UTC,42742
89427,camera,437,Digital camera with zoom lens (manual focus only),2,2024-08-28 20:23:49 UTC,
76680,ladder,5153,Ladder,2,2024-08-06 03:47:17 UTC,
122394,compressor and hose,5240,Portable air compressor w/ air hose,1,2024-10-26 16:28:59 UTC,45396
78304,tent,3933,Be so gay... everyday,32,2024-08-09 02:20:05 UTC,
93866,sewing machine,281,Sewing machine,2,2024-09-08 00:08:59 UTC,43239
125455,tile saw,2450,Tile saw,5,2024-11-08 02:26:28 UTC,
76274,tent,2271,Shade shelter,25,2024-08-05 05:21:13 UTC,
112945,string trimmer,3828,Cordless string trimmer,5,2024-09-28 20:03:08 UTC,
91972,wire brush,4442,Small wire brush,1,2024-09-04 19:49:51 UTC,43066
112952,starrett angle,2649,Miter saw protractor,1,2024-09-28 20:29:24 UTC,
76875,detail sander,4637,Detail sander,4,2024-08-06 15:08:53 UTC,
79172,sander,2193,Sheet sander,7,2024-08-10 22:25:01 UTC,
123021,hex,4638,Security bit set,13,2024-10-29 05:37:54 UTC,45494
119701,fishing,4718,Fishing pole,1,2024-10-19 15:03:34 UTC,45174
90441,forstner,4165,Forstner bit set,1,2024-08-31 01:52:07 UTC,
82484,vent,3966,Duct cleaning brush,9,2024-08-18 01:45:18 UTC,
122834,steam cleaner,3365,Carpet and upholstery cleaner,9,2024-10-28 12:18:15 UTC,
125565,wood chipper,5113,Wood chipper and shredder,2,2024-11-08 15:28:12 UTC,
80923,bucket,1679,5 Gallon Honey Bucket,3,2024-08-14 03:20:56 UTC,
113043,video ,2459,GoPro video camera,1,2024-09-29 03:54:10 UTC,
123718,cricut,3632,Digital cutting machine,3,2024-11-01 00:31:25 UTC,
105513,water,4328,Drink cooler,18,2024-09-17 13:09:23 UTC,43739
90880,hole saw,4214,Hole saw set,1,2024-09-01 08:33:58 UTC,
77145,lawn,1274,Gas lawn mower,2,2024-08-06 21:32:00 UTC,
123991,power saw,3910,Sliding compound miter saw,9,2024-11-01 22:50:16 UTC,45627
75237,torque,4543,Digital torque adapter,1,2024-08-02 19:15:26 UTC,
89963,projector ,4495,Mini LCD projector,5,2024-08-30 00:28:15 UTC,
78838,wheel barrow,5004,Metal wheelbarrow,4,2024-08-10 11:04:28 UTC,41842
118344,polaroid,4142,3D printer,1,2024-10-14 16:29:18 UTC,
102114,drill bit,318,Countersink bit,25,2024-09-12 01:53:00 UTC,
75147,laser level,3901,Multi-line 360° laser level (auto-leveling),4,2024-08-02 16:05:17 UTC,41427
108568,tarp,4727,Canopy ties,22,2024-09-22 23:45:44 UTC,
105479,food sealer,1610,Vacuum sealer,1,2024-09-17 12:11:44 UTC,
83496,rasp,505,Surform rasp,8,2024-08-20 18:29:09 UTC,42282
106535,straps,2393,Moving straps,18,2024-09-20 04:13:55 UTC,
109160,saw,1400,Jawsaw,262,2024-09-24 19:06:47 UTC,
112131,dolly,4136,Folding hand cart,1,2024-09-26 20:56:59 UTC,44190
81907,camping,3935,Camping tent,5,2024-08-16 16:56:15 UTC,
114384,leaf blower,482,Electric blower,2,2024-10-03 23:25:54 UTC,44512
75393,vac,4468,Shop-vac (no wheels),1,2024-08-03 04:55:47 UTC,
123023,wrenches,4592,Strap wrench,10,2024-10-29 06:14:49 UTC,
79909,dremel,4255,Dremel rotary tool,11,2024-08-13 01:31:42 UTC,
125933,3706,3658,Hand plane,1,2024-11-09 20:53:29 UTC,
76752, bender,4619,Tubing bender,1,2024-08-06 10:17:06 UTC,
113766,dremel,3286,Dremel bit set - inverted cone,5,2024-10-01 20:17:54 UTC,
82361,upholstery cleaner,2436,Carpet and upholstery cleaner,11,2024-08-17 19:27:34 UTC,
103268,table saw,4124,Portable table saw,8,2024-09-14 13:23:33 UTC,
81128,sheet good ,5177,Panel carrier,3,2024-08-14 16:54:11 UTC,42003
125708,wood drill bit,164,Brad point drill bit set,8,2024-11-08 22:30:43 UTC,
86329,press,1303,Heat press machine,7,2024-08-25 10:22:33 UTC,
115733,oscillating,3175,Oscillating multi-tool,2,2024-10-08 23:41:39 UTC,
81589,canopy,2496,Pop up canopy,3,2024-08-15 20:08:24 UTC,
125642,drill press,2892,Drill press,4,2024-11-08 18:59:39 UTC,
124899,impact,4572,Impact socket set,7,2024-11-05 22:17:46 UTC,45802
79860,angle grinder,408,Angle grinder (heavy duty),4,2024-08-12 21:40:56 UTC,
91774,leaf blower ,1122,Electric blower,5,2024-09-04 04:59:51 UTC,
90329,nailer,3246,Nail gun (Requires air compressor),27,2024-08-30 23:49:55 UTC,
117408,circular saw,2523,Circular saw,11,2024-10-12 16:41:56 UTC,44897
115221,pressure ,3637,Pressure washer surface cleaner,1,2024-10-06 17:30:11 UTC,
107775,honey,1679,5 Gallon Honey Bucket,1,2024-09-21 14:19:19 UTC,
82783,stud,4610,Stud finder,13,2024-08-19 02:13:56 UTC,
103628,string trimmer,3870,Blade weed cutter,13,2024-09-15 00:19:03 UTC,
82061,drain,4574,Auger-drain cleaner,1,2024-08-16 22:31:16 UTC,
77947,jig,4761,Pocket-hole jig,21,2024-08-08 14:34:31 UTC,
85007,concrete,3481,Rubbing brick,2,2024-08-24 14:42:48 UTC,
84058,camera,5204,Inspection camera,3,2024-08-22 06:16:40 UTC,
118662,canopy,2496,Pop up canopy,3,2024-10-15 19:58:19 UTC,
84310,sleeping pad,3300,Sleeping pad,4,2024-08-22 20:41:37 UTC,42448
119406,hole saw kit,2881,Lock installation kit + wood door trimmer,3,2024-10-18 16:10:53 UTC,
76075,extension cord,3277,Extension cord,9,2024-08-04 18:43:54 UTC,41539
118289,sewing,2628,Craft snips,2,2024-10-14 13:52:23 UTC,
89299,rip guide,173,Circular saw rip fence,1,2024-08-28 14:24:52 UTC,
118049,aerator,4391,Garden and lawn aerator,1,2024-10-13 16:14:33 UTC,44960
102548,tile saw,1598,Tile saw,4,2024-09-12 20:54:46 UTC,
82795,miter saw stand,3911,Miter saw stand,1,2024-08-19 03:34:36 UTC,42233
102068,hole digger,1353,Post hole digger,3,2024-09-12 00:21:13 UTC,
81745,sewing machine,4773,Sewing machine,3,2024-08-16 02:06:46 UTC,
116582,wire stripper,2038,Automatic wire stripper,1,2024-10-11 03:57:36 UTC,
75629,woodworking,8,Jig saw,6,2024-08-03 17:37:55 UTC,41503
93614,oscillating,3182,Oscillating multi-tool,6,2024-09-07 17:19:40 UTC,
79524,chainsaw,4763,Electric chain saw sharpener,1,2024-08-11 23:30:40 UTC,
83421,sewing,3389,Leather working kit,32,2024-08-20 13:14:01 UTC,
93442,tent,5159,Camping tent,9,2024-09-07 13:57:22 UTC,
115921,torque wrench,2685,Torque wrench set,11,2024-10-09 19:20:42 UTC,
112566,chainsaw,3926,Electric pole saw,2,2024-09-28 01:54:35 UTC,
89846,162,318,Countersink bit,1,2024-08-29 20:27:46 UTC,42856
114080,forstner bit,5259,Self feed bit,3,2024-10-02 22:39:51 UTC,
89788,jigsaw,594,Jig saw,1,2024-08-29 18:21:48 UTC,42835
75255,jig saw,4349,Orbital jig saw,4,2024-08-02 20:16:31 UTC,
106706,circular saw,4370,Track saw,40,2024-09-20 16:06:58 UTC,43963
81662,tent,4164,Camping tent,1,2024-08-15 22:38:04 UTC,
126508,nail gun cordless,2266,Cordless nail gun,2,2024-11-12 03:06:02 UTC,46121
93566,grinder,3717,Angle grinder,8,2024-09-07 18:23:55 UTC,43219
99427,tent,4680,Camping tent,6,2024-09-08 14:31:44 UTC,
101299,camping shovel,4172,Folding camping shovel,1,2024-09-10 15:53:42 UTC,
115621,camera,5204,Inspection camera,3,2024-10-08 15:08:31 UTC,
102964,solder,194,Soldering iron,7,2024-09-14 00:04:57 UTC,
116286,table saw,4175,Jobsite table saw,1,2024-10-10 12:35:20 UTC,44778
75188,cross,4129,Paper shredder,5,2024-08-02 18:28:27 UTC,
114053,rod,4574,Auger-drain cleaner,6,2024-10-02 19:54:42 UTC,
108755,camp,4418,Camping tent,1,2024-09-23 16:26:50 UTC,
120066,caulk gun,3476,Caulking gun,4,2024-10-20 18:32:41 UTC,
122243,sewing machine,5099,Sewing and quilting machine,8,2024-10-25 20:46:59 UTC,
92200,infrared,2455,Infrared paint remover,2,2024-09-05 12:00:45 UTC,
116302,headlamp,5095,Headlamp,10,2024-10-10 14:04:53 UTC,
75318,grass trimmer,5017,One-handed hedge trimmer (very light duty),1,2024-08-03 00:00:45 UTC,
102783,camping,4683,Camping tent,4,2024-09-13 15:53:26 UTC,
114930,planer,3658,Hand plane,9,2024-10-05 17:38:04 UTC,
89846,1856,1070,Bar clamp - 12 inches,1,2024-08-29 20:31:25 UTC,42857
91929,dehydrator,2825,Food dehydrator,3,2024-09-04 17:38:35 UTC,
99427,drill,5210,Cordless drill,4,2024-09-08 14:28:11 UTC,
83509,tent,2271,Shade shelter,25,2024-08-20 19:55:06 UTC,42294
107800,trimmer,3391,String trimmer,10,2024-09-21 15:16:54 UTC,43988
125327,clamp,2566,Corner clamp,2,2024-11-07 18:59:39 UTC,
78290,torque,107,Torque wrench,1,2024-08-09 02:22:21 UTC,41760
122168,leveler,4962,Level,7,2024-10-25 16:27:30 UTC,
87769,planer,2438,Planer,4,2024-08-26 20:36:34 UTC,
75737,hand sander,2382,Sheet sander,6,2024-08-03 21:56:25 UTC,
103426,router,1398,Compact router,11,2024-09-14 16:45:57 UTC,
118392,sewing machine,638,Sewing machine,4,2024-10-14 20:37:42 UTC,
82427,guitar,3761,Guitar amp,2,2024-08-17 21:44:20 UTC,
83066,chipper,1012,Wood chipper and shredder,1,2024-08-19 12:45:35 UTC,42244
112139,dethatcher,4205,Lawn thatching rake,1,2024-09-26 21:25:10 UTC,
108588,ultrasonic,3197,Ultrasonic cleaner,1,2024-09-23 00:52:57 UTC,
100801,table saw,5216,Portable table saw,6,2024-09-09 20:28:08 UTC,
